int_id,date,Number_of_Hard_Brakes,Total_CO2,Number_of_Stops,Number_of_Vehicles,Average_Number_of_Hard_Brakes,Average_CO2,Average_Number_of_Stops,Total_length,Latitude,Longitude
127,2021-05-11,1,585613.5191,29,3641,0.000322063,188.6046429,0.009339837,0.852782021,29.39592533,-98.65386565
128,2021-05-11,18,1036044.401,49,4620,0.004950749,284.9553228,0.013477039,0.786972613,29.53342313,-98.48772904
129,2021-05-11,7,726072.936,21,6436,0.00141926,147.2123188,0.00425778,0.766337468,29.52096526,-98.48004673
130,2021-05-11,20,1054766.087,29,4703,0.004427906,233.5202527,0.006420464,0.960409898,29.52799614,-98.48351674
131,2021-05-11,8,1067530.878,24,5285,0.001604853,214.1537051,0.004814558,0.943213182,29.53262673,-98.48710107
132,2021-05-11,15,1212486.041,29,5927,0.003443482,278.3449558,0.006657399,0.734951135,29.54499612,-98.49032509
133,2021-05-11,26,1240792.77,42,5818,0.005382974,256.89059,0.008695574,0.830189701,29.56211505,-98.48310868
134,2021-05-11,10,714640.8322,14,4260,0.002937548,209.9291486,0.004112567,0.799108009,29.51555777,-98.43808521
135,2021-05-11,2,873314.7147,37,5146,0.000572228,249.867518,0.010586216,0.679189859,29.58118515,-98.4764687
136,2021-05-11,27,286489.1002,80,1801,0.015651712,166.0757334,0.046375442,0.957829507,29.46252641,-98.40429654
137,2021-05-11,12,441058.675,84,2016,0.007013694,257.7875357,0.049095856,0.848679918,29.53490933,-98.39935717
138,2021-05-11,5,365277.3597,15,1826,0.002973599,217.2376493,0.008920796,0.920845748,29.53508806,-98.39893127
139,2021-05-11,15,590543.9334,10,2781,0.007339157,288.939626,0.004892771,0.734926855,29.37400274,-98.63798015
141,2021-05-11,4,518732.4314,17,2641,0.003071355,398.3029153,0.013053261,0.493130103,29.39909617,-98.64205145
143,2021-05-11,40,1117483.69,205,4939,0.00690543,192.9176398,0.03539033,1.172816932,29.50327204,-98.48023122
144,2021-05-11,4,255440.4647,4,1399,0.003017704,192.7109065,0.003017704,0.947470478,29.32006578,-98.51959597
145,2021-05-11,80,1744254.425,169,6510,0.018453695,402.3492316,0.03898343,0.665925535,29.51041222,-98.53873253
146,2021-05-11,4,324027.2394,5,1949,0.002512994,203.5696521,0.003141243,0.816688889,29.36990809,-98.39569687
147,2021-05-11,16,1362842.858,1259,4880,0.003364031,286.5403159,0.264707157,0.974631009,29.48523803,-98.48246876
148,2021-05-11,21,608330.7879,98,2268,0.011936758,345.7855847,0.05570487,0.775692982,29.53824963,-98.41792009
149,2021-05-11,16,623885.2979,16,4232,0.00391487,152.6518471,0.00391487,0.965732904,29.60844847,-98.50353293
150,2021-05-11,53,1008360.968,88,4298,0.013279653,252.6544138,0.022049235,0.92858727,29.60866117,-98.51650178
151,2021-05-11,52,1015268.561,49,4123,0.013938762,272.1459102,0.013134603,0.904827499,29.60632496,-98.52803001
152,2021-05-11,68,1231537.437,90,4428,0.018219571,329.9718218,0.024114138,0.842874959,29.59737594,-98.56831804
153,2021-05-11,185,1409777.435,1926,4429,0.051542877,392.7782943,0.536603137,0.810396198,29.59251972,-98.58307848
154,2021-05-11,155,952168.6048,108,3708,0.051829094,318.3873284,0.036113175,0.806525972,29.5889941,-98.61389816
155,2021-05-11,10,773735.1084,20,4355,0.00252649,195.483407,0.00505298,0.908854255,29.60834922,-98.4996143
158,2021-05-11,1,171858.3767,2,2423,0.000524229,90.09316164,0.001048458,0.787273192,29.41408514,-98.6497021
159,2021-05-11,17,586495.663,18,2965,0.006468573,223.1641316,0.006849078,0.886371358,29.38227273,-98.64236764
160,2021-05-11,9,630825.6873,100,2742,0.003344315,234.4088767,0.037159057,0.98144929,29.38252509,-98.64271855
161,2021-05-11,13,567759.8064,10,3665,0.00408203,178.2779002,0.003140023,0.868946734,29.40916585,-98.47957582
162,2021-05-11,32,712507.1776,21,3701,0.009666669,215.2366037,0.006343752,0.894445798,29.40933834,-98.47980562
163,2021-05-11,40,1630481.357,134,6895,0.0084166,343.0777458,0.028195611,0.689269433,29.52077282,-98.51361492
166,2021-05-11,29,745154.8071,197,3805,0.015246578,391.76071,0.103571579,0.499885994,29.37891382,-98.46373949
169,2021-05-11,64,1037575.902,63,3974,0.016398385,265.8526492,0.016142161,0.982089395,29.42983484,-98.48085889
170,2021-05-11,21,1132685.688,68,4267,0.007197162,388.1963206,0.023305097,0.683809855,29.42911638,-98.48147536
171,2021-05-11,2,209248.8588,5,1164,0.001905683,199.3810379,0.004764208,0.901625665,29.54194514,-98.38893097
172,2021-05-11,11,273335.8332,48,887,0.012637007,314.0133535,0.055143304,0.981352047,29.54221211,-98.38894338
173,2021-05-11,4,634391.5228,8,2564,0.002412307,382.5867718,0.004824614,0.646709738,29.41202476,-98.58958654
178,2021-05-11,11,321663.9912,33,2287,0.005169739,151.174429,0.015509216,0.930374813,29.45477551,-98.40409178
179,2021-05-11,2,319823.6262,6,1481,0.001419253,226.9553752,0.00425776,0.951513625,29.53902888,-98.3907372
180,2021-05-11,42,1565692.468,519,5150,0.010997691,409.9762437,0.135900041,0.741550174,29.53701106,-98.38411727
181,2021-05-11,5,385725.5368,8,2142,0.002437138,188.013302,0.003899421,0.957790111,29.45950546,-98.31392833
182,2021-05-11,18,770602.7486,83,2395,0.008403643,359.7705647,0.03875013,0.894333313,29.4464388,-98.40036452
183,2021-05-11,64,1581812.687,380,6931,0.011027161,272.5453736,0.065473771,0.837375676,29.48458066,-98.59479283
184,2021-05-11,37,381756.4395,228,2130,0.020263663,209.0752372,0.124867976,0.857243439,29.53822958,-98.39136769
185,2021-05-11,19,623005.4442,118,2347,0.010998065,360.6239143,0.068303772,0.736078664,29.5425994,-98.42554421
186,2021-05-11,22,674821.0123,17,2885,0.009531031,292.3518281,0.007364888,0.800086542,29.59728579,-98.35555162
187,2021-05-11,26,599986.8354,86,3083,0.009293551,214.4618515,0.030740207,0.907440474,29.58927602,-98.34999115
188,2021-05-11,10,1141209.356,55,8538,0.001428477,163.0190824,0.007856621,0.819918582,29.51776199,-98.47853269
189,2021-05-11,37,705708.8272,136,3524,0.011374669,216.9514731,0.041809595,0.923053868,29.59118663,-98.35158328
190,2021-05-11,42,1222014.969,988,4378,0.012621468,367.2291043,0.296905001,0.760087648,29.40338584,-98.54415679
191,2021-05-11,9,887209.3792,66,4536,0.00246275,242.77499,0.018060167,0.80565505,29.40346154,-98.54353704
192,2021-05-11,11,934142.8486,92,4534,0.002884007,244.9158825,0.024120788,0.841230147,29.40460814,-98.55463043
193,2021-05-11,58,797482.0512,29,5621,0.010938547,150.4016379,0.005469274,0.943310712,29.52054107,-98.50808781
194,2021-05-11,11,1249748.923,1248,4464,0.002688634,305.4652581,0.305037784,0.916509059,29.39702807,-98.52435477
195,2021-05-11,24,1044768.518,72,4471,0.005758265,250.6689219,0.017274795,0.932212484,29.39672246,-98.5237687
196,2021-05-11,5,997844.9182,12,4013,0.001389234,277.2479736,0.003334161,0.896861765,29.54518522,-98.31337505
197,2021-05-11,6,1147451.765,12,4083,0.001825626,349.136358,0.003651253,0.80493346,29.55054868,-98.32054934
198,2021-05-11,138,618175.9942,504,2554,0.066402345,297.4517063,0.242512911,0.813719603,29.53003973,-98.29930677
199,2021-05-11,16,630739.7214,415,2504,0.007730865,304.760238,0.200519318,0.826527967,29.52930401,-98.29840025
200,2021-05-11,14,556667.4224,46,2656,0.007381671,293.5096862,0.024254061,0.714077415,29.60242216,-98.38096053
201,2021-05-11,12,501481.8303,53,2696,0.005780158,241.5536804,0.025529031,0.770054841,29.60254939,-98.37437846
202,2021-05-11,35,636380.1742,48,2875,0.014518403,263.9778158,0.019910952,0.838516014,29.60239087,-98.36080744
203,2021-05-11,35,701649.5212,58,2848,0.012532342,251.2374755,0.020767881,0.980608893,29.59837838,-98.35662237
204,2021-05-11,70,943887.3524,242,3408,0.022447196,302.6803526,0.077603164,0.915032142,29.58313851,-98.34609754
205,2021-05-11,75,1035413.207,155,3712,0.020937191,289.0485913,0.043270195,0.965016804,29.5777831,-98.34238023
206,2021-05-11,67,967356.8994,128,3697,0.021086105,304.4446102,0.040283902,0.859466578,29.57586839,-98.34045216
208,2021-05-11,4,928152.223,33,5034,0.000943646,218.9617686,0.007785079,0.842049662,29.5174526,-98.46656035
209,2021-05-11,42,1048631.391,401,5462,0.008485005,211.8486291,0.081011594,0.906244743,29.51808981,-98.46823137
210,2021-05-11,34,1055459.767,192,5376,0.007170352,222.5887668,0.0404914,0.882021516,29.51641234,-98.45895964
212,2021-05-11,46,124500.6924,90,1621,0.029567735,80.02616133,0.057849915,0.959747007,29.51592554,-98.41234044
213,2021-05-11,1,657704.3562,12,4288,0.000298839,196.5478322,0.00358607,0.78038279,29.51582373,-98.43737428
214,2021-05-11,1,222025.3087,1,2520,0.000463126,102.8256917,0.000463126,0.856841124,29.51610603,-98.42611611
215,2021-05-11,4,202462.6923,4,2606,0.001940466,98.21798607,0.001940466,0.791005624,29.5161321,-98.41790195
216,2021-05-11,10,301786.3812,14,2011,0.005352693,161.5369976,0.007493771,0.928999671,29.42703922,-98.3893549
217,2021-05-11,9,188645.7548,16,1459,0.012427563,260.4896621,0.022093445,0.496365116,29.42702688,-98.38913527
218,2021-05-11,1,40345.35728,2,1227,0.001297459,52.34643867,0.002594918,0.628147828,29.32015545,-98.55769212
219,2021-05-11,33,700387.7746,354,3369,0.011224497,238.2272898,0.120408242,0.872661941,29.58883911,-98.6172787
220,2021-05-11,3,580958.9108,18,3075,0.001095623,212.1707225,0.00657374,0.890460874,29.60977223,-98.48157173
221,2021-05-11,6,577191.7286,16,2771,0.00231076,222.2919061,0.006162026,0.937043869,29.60265355,-98.37988597
222,2021-05-11,13,677333.2803,29,3534,0.004004413,208.6401467,0.00893292,0.918624429,29.34768881,-98.42510585
223,2021-05-11,6,810637.1391,37,3662,0.001868885,252.4979048,0.01152479,0.876698732,29.35780032,-98.43188322
224,2021-05-11,118,1247926.098,1543,4701,0.02906839,307.4169664,0.380106146,0.863516784,29.50496107,-98.47951107
225,2021-05-11,16,1364073.649,1444,4848,0.004297422,366.3750197,0.387842349,0.767979015,29.49748986,-98.48381199
226,2021-05-11,10,410167.2843,15,2007,0.005253869,215.4965039,0.007880803,0.948360411,29.53683488,-98.41572994
227,2021-05-11,13,374832.8667,24,1542,0.008916273,257.0855523,0.016460812,0.945530669,29.53572582,-98.40623315
228,2021-05-11,24,441569.9883,59,1687,0.014505642,266.8856669,0.035659702,0.980752029,29.53560787,-98.4064086
229,2021-05-11,23,499933.7292,36,2065,0.01383706,300.7657756,0.021658006,0.804940847,29.53618964,-98.41482626
230,2021-05-11,38,710629.1583,117,3271,0.01351515,252.7436843,0.041612437,0.859571816,29.60462693,-98.45243948
231,2021-05-11,5,885938.2302,31,3474,0.001524071,270.0465162,0.009449239,0.944354491,29.60478663,-98.45190628
232,2021-05-11,64,723122.2526,431,3288,0.019641093,221.9204956,0.132270488,0.991020193,29.6009709,-98.43700739
233,2021-05-11,5,575355.9745,21,1844,0.002844448,327.3140209,0.011946681,0.95325941,29.54430829,-98.45881069
234,2021-05-11,2,669512.6096,8,2058,0.00101025,338.1877079,0.004041002,0.961956807,29.5459774,-98.46921411
235,2021-05-11,2,500488.1094,10,1670,0.001266637,316.9683206,0.006333184,0.945499784,29.54680798,-98.45063817
236,2021-05-11,8,603721.4996,92,2022,0.004493207,339.0807077,0.05167188,0.880546733,29.55047185,-98.47553187
237,2021-05-11,19,399498.0752,12,1379,0.020181816,424.3471936,0.01274641,0.682698723,29.55954795,-98.5025202
240,2021-05-11,21,308350.0455,61,2228,0.00866529,127.2353618,0.025170605,1.087729736,29.3946794,-98.38917553
241,2021-05-11,2,380986.564,5,1770,0.001485855,283.0453364,0.003714637,0.76046703,29.36876044,-98.39582918
243,2021-05-11,57,1097303.011,712,3999,0.015060735,289.9331582,0.188127078,0.946405555,29.58915505,-98.61414086
244,2021-05-11,24,1702726.781,35,6079,0.008563005,607.519046,0.012487715,0.461055201,29.45961571,-98.48126601
245,2021-05-11,15,353438.9063,34,3217,0.005148411,121.3099172,0.011669732,0.905663755,29.60049793,-98.42355455
246,2021-05-11,16,496377.4875,58,1995,0.009164195,284.3062699,0.033220209,0.875150487,29.37582743,-98.39379788
247,2021-05-11,28,678121.1243,17,2869,0.012327535,298.5557822,0.007484575,0.791682852,29.60229994,-98.36002666
248,2021-05-11,35,937961.9277,101,4218,0.009333868,250.1374976,0.026934875,0.888996056,29.38669082,-98.47221596
249,2021-05-11,25,1404460.346,70,6788,0.003839604,215.7028417,0.01075089,0.959205768,29.48542501,-98.59185817
250,2021-05-11,46,874900.2202,51,5811,0.008541563,162.4568586,0.009469994,0.926764947,29.48928596,-98.56941059
251,2021-05-11,93,1164734.92,56,5186,0.019961799,250.0022025,0.012020008,0.898360708,29.48928036,-98.5641425
252,2021-05-11,64,1109923.368,261,5535,0.012037677,208.764047,0.049091152,0.960549306,29.4901075,-98.56180215
253,2021-05-11,57,1160813.783,70,3974,0.020733138,422.2335429,0.025461748,0.691802237,29.45194847,-98.48323381
254,2021-05-11,14,423327.1203,27,2231,0.009705583,293.4740462,0.018717911,0.646557006,29.37905305,-98.71207148
255,2021-05-11,29,312032.7241,71,2242,0.015999396,172.1494815,0.039170934,0.808460518,29.45827042,-98.40429903
256,2021-05-11,37,849627.548,81,3621,0.013937256,320.0399125,0.03051129,0.733155197,29.60375347,-98.44765279
257,2021-05-11,9,40318.75242,18,738,0.021025054,94.18932892,0.042050109,0.580028083,29.4195153,-98.38913207
258,2021-05-11,6,493316.5213,16,3075,0.002279711,187.4364822,0.006079228,0.855906679,29.60172251,-98.40688796
259,2021-05-11,56,638813.7174,192,3959,0.021326147,243.2756244,0.073118217,0.663269666,29.60883854,-98.49454552
260,2021-05-11,6,483248.511,14,4181,0.001965766,158.3255831,0.004586787,0.730027568,29.51595826,-98.45140089
261,2021-05-11,36,1047058.651,25,5429,0.007332225,213.2574761,0.005091823,0.904371573,29.55493878,-98.48591165
262,2021-05-11,20,656292.4489,41,3144,0.00809435,265.6130496,0.016593418,0.785896694,29.60109847,-98.41591976
263,2021-05-11,3,526308.908,7,2413,0.001259091,220.8903084,0.00293788,0.987430954,29.40620607,-98.60910971
267,2021-05-11,1,212237.7158,9,1943,0.000616095,130.7585461,0.005544853,0.835371548,29.40690118,-98.60417984
268,2021-05-11,4,589476.7319,13,2419,0.001762868,259.79247,0.005729322,0.938003027,29.40703858,-98.60424937
269,2021-05-11,2,410169.3763,10,2133,0.001112974,228.2539579,0.005564871,0.842469254,29.40763058,-98.59423898
270,2021-05-11,2,28964.6221,0,639,0.003300544,47.79950644,0.0,0.948295296,29.32201102,-98.47117267
271,2021-05-11,18,835935.1299,129,3613,0.005761201,267.5550119,0.041288606,0.864751899,29.57583444,-98.34010698
272,2021-05-11,54,846199.3505,275,3178,0.019905162,311.9210212,0.10136888,0.853638808,29.58804813,-98.62450567
273,2021-05-11,32,1123554.122,79,4886,0.007284148,255.7542027,0.01798274,0.899120202,29.47268199,-98.61259019
274,2021-05-11,88,1113491.525,56,6132,0.015937976,201.6681993,0.010142349,0.900424595,29.52050675,-98.50558765
275,2021-05-11,25,955586.2484,98,4670,0.005579503,213.2678433,0.021871651,0.959461679,29.52747504,-98.48357126
276,2021-05-11,18,1126297.561,264,4430,0.004492964,281.1341482,0.065896809,0.904348488,29.40668411,-98.57574286
277,2021-05-11,2,496815.927,10,3265,0.000905036,224.8181542,0.00452518,0.676832098,29.40701041,-98.58238395
278,2021-05-11,16,409710.9484,94,3632,0.006413228,164.2231086,0.037677715,0.686906239,29.40747385,-98.58274222
279,2021-05-11,12,850168.8707,102,3909,0.003223206,228.3557896,0.027397252,0.952417796,29.38189849,-98.46673508
280,2021-05-11,25,827658.8494,797,2407,0.016137965,534.2691811,0.514478324,0.643598687,29.44332553,-98.39529154
281,2021-05-11,17,622996.6444,30,5215,0.006773328,248.2212009,0.011952931,0.481274135,29.45443977,-98.6288042
282,2021-05-11,15,761604.6663,36,5331,0.005433618,275.8845997,0.013040684,0.51783745,29.57629307,-98.47840358
283,2021-05-11,16,377556.2528,63,3220,0.005211573,122.9788648,0.020520567,0.953444276,29.46951184,-98.4042964
284,2021-05-11,12,647037.4219,14,3648,0.005726399,308.7661872,0.006680798,0.574440213,29.5160811,-98.40528266
286,2021-05-11,28,1224859.394,48,5742,0.008690063,380.1466059,0.01489725,0.56114091,29.57367983,-98.47906402
287,2021-05-11,28,333539.7421,44,3028,0.011594765,138.1183889,0.018220345,0.797517486,29.60087616,-98.43561934
288,2021-05-11,8,573263.8265,13,2937,0.003229019,231.3849934,0.005247156,0.843558882,29.60239842,-98.3934775
289,2021-05-11,1,425055.6628,9,2549,0.000459683,195.3909061,0.004137148,0.853437308,29.40253482,-98.62738523
290,2021-05-11,4,748990.6514,26,3255,0.001349928,252.770856,0.008774532,0.910329056,29.39157913,-98.66474752
291,2021-05-11,18,1166001.248,58,4670,0.00496622,321.70105,0.016002265,0.776121397,29.59263826,-98.58374402
292,2021-05-11,9,160816.706,10,1642,0.005808077,103.7817548,0.006453419,0.943706616,29.46246048,-98.40406876
293,2021-05-11,18,1201053.554,69,5002,0.004104672,273.8850374,0.015734575,0.876698732,29.53515583,-98.49005875
294,2021-05-11,29,1097029.706,968,4631,0.006795009,257.0457603,0.226812724,0.921580256,29.50802257,-98.47785572
295,2021-05-11,13,1146549.889,57,5626,0.002836342,250.1544203,0.012436268,0.814676235,29.54714125,-98.48906812
296,2021-05-11,16,1097760.728,38,5654,0.003302638,226.5941177,0.007843764,0.856846948,29.5655557,-98.4819083
297,2021-05-11,15,1181663.88,40,5629,0.00298355,235.0368929,0.007956134,0.893154673,29.57173185,-98.47974716
298,2021-05-11,45,1080564.989,119,5700,0.009309478,223.5443655,0.024618398,0.848032133,29.48948875,-98.56819458
300,2021-05-11,9,627898.3471,284,3047,0.003193073,222.7694637,0.100759188,0.92504152,29.38451321,-98.69041953
301,2021-05-11,23,818762.7517,22,4099,0.006878718,244.8712297,0.006579644,0.815722415,29.60847876,-98.51754215
302,2021-05-11,74,963467.0048,300,4286,0.018692684,243.3754568,0.075781149,0.923650989,29.60646639,-98.52821722
303,2021-05-11,140,1343987.252,690,4211,0.036564536,351.0162189,0.180210929,0.909248774,29.59792778,-98.5676722
304,2021-05-11,79,1177027.22,190,3984,0.02099978,312.8773792,0.050505801,0.944263085,29.59569423,-98.57262227
305,2021-05-11,130,1030522.59,51,3565,0.037516798,297.3992924,0.014718129,0.971981617,29.58705914,-98.63050455
307,2021-05-11,68,684269.0068,119,5552,0.013149859,132.3241285,0.023012253,0.931404581,29.52055097,-98.49321218
308,2021-05-11,170,939758.1239,101,3361,0.054744294,302.6258511,0.032524551,0.923935284,29.58953518,-98.60923038
309,2021-05-11,25,935936.2347,75,5092,0.005182006,194.0010729,0.015546017,0.947444403,29.59192759,-98.59008151
311,2021-05-11,17,743687.4928,387,2420,0.007477092,327.0952756,0.170213797,0.939508774,29.44657256,-98.39986396
312,2021-05-11,57,1250431.977,1141,6198,0.010389087,227.9095903,0.207964006,0.885209159,29.5185471,-98.39937794
313,2021-05-11,14,838056.8225,33,4979,0.002842874,170.1778381,0.00670106,0.98907298,29.51613075,-98.45206332
314,2021-05-11,1,511984.0871,6,3895,0.000296323,151.7124323,0.001777935,0.866418725,29.55491992,-98.48684522
315,2021-05-11,7,1006866.672,25,5753,0.001327625,190.9631169,0.004741519,0.916490773,29.60777652,-98.46219828
316,2021-05-11,4,699048.6517,9,2382,0.001813018,316.846917,0.00407929,0.926224276,29.443414,-98.39566976
317,2021-05-11,2,898345.7417,36,7208,0.000308486,138.5637372,0.005552756,0.899454393,29.60966865,-98.4704283
318,2021-05-11,42,405186.5067,33,3540,0.011811692,113.9509052,0.009280615,1.004462975,29.51590612,-98.42908908
319,2021-05-11,10,969861.7996,16,4715,0.003977613,385.7734645,0.00636418,0.533206955,29.43810725,-98.65732369
320,2021-05-11,13,886778.3579,20,5101,0.003359107,229.1372099,0.005167858,0.758689618,29.43910086,-98.65913922
321,2021-05-11,4,611805.2095,84,5411,0.002228024,340.7792273,0.046788512,0.331789412,29.43499895,-98.64854958
322,2021-05-11,2,530264.7833,81,5671,0.000397858,105.4849606,0.016113236,0.886426218,29.43547685,-98.64939475
323,2021-05-11,1,548286.4973,85,3887,0.000296912,162.7925898,0.025237481,0.86647967,29.4322365,-98.63900389
325,2021-05-11,6,457484.5369,17,2277,0.003782393,288.3977003,0.010716779,0.696661156,29.43216901,-98.63557367
340,2021-05-11,1,210042.3048,3,1221,0.001073491,225.4785062,0.003220473,0.762932231,29.32623598,-98.59305924
